"carVIN","trueCarID","scrapeDate","scrapeURL","listingDateDiff","vehicleHistUseType","vehicleHistTitleStatus","vehicleHistNumOwners","vehicleHistAccidents","transmissionType","fuelType","driveType","engineInfo","mileage","interiorColor","exteriorColor","style","monthlyPayment","priceClassDiffDirection","priceClassDiffAmt","priceClassification","mileageRatingCity","mileageRatingHighway","accidentN","ownersN","listPrice","city","state","allFeatures"
"5YFS4RCE4LP034722","LP034722P","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFS4RCE4LP034722/2020-toyota-corolla/",-29,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","2.0L Inline-4 Gas",21575,"Black","Black Sand Pearl","Sedan",398,NA,NA,"Fair Price","31 cty "," 40 hwy",NA,NA,23998,"Valencia"," CA","Certified Vehicle ~ Front Wheel Drive ~ AM/FM Stereo ~ Audio-Satellite Radio ~ MP3 Sound System ~ Wheels-Aluminum ~ Communications-Onboard Hands Free ~ Telephone-Hands-Free Wireless Connection ~ Remote Keyless Entry ~ Trip Computer ~ Tilt Wheel ~ Traction Control ~ Brakes-ABS-4 Wheel ~ 4 Wheel Disc Brakes ~ Tire-Pressure Monitoring System ~ Security System ~ Engine Immobilizer/Vehicle Anti-Theft System ~ Cruise Control"
"5YFEPMAE9MP224382","29650P","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE9MP224382/2021-toyota-corolla/",-2,"Rental Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",44094,"Black","Super White","Sedan",348,NA,NA,"Fair Price","30 cty "," 38 hwy",NA,NA,20999,"Tucson"," AZ","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 1-year trial"
"5YFEPMAE8MP234403","P41762","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE8MP234403/2021-toyota-corolla/",-26,"Rental Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",36401,"Black","Super White","Sedan",331,NA,NA,"Fair Price","30 cty "," 38 hwy",0,0,19999,"Houston"," TX","Air Conditioning ~ Tachometer ~ 6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags"
"JTDEPMAE6MJ141514","623348A","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/JTDEPMAE6MJ141514/2021-toyota-corolla/",-7,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",21437,"Black","Black Sand Pearl","Sedan",346,NA,NA,"Fair Price","30 cty "," 38 hwy",0,1,20905,"Kent"," OH","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 1-year trial"
"JTDEAMDE0NJ046722","14041P","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/JTDEAMDE0NJ046722/2022-toyota-corolla/",NA,"Personal Use","Clean",1,0,"Automatic","Hybrid","FWD","1.8L Inline-4 Hybrid",9000,"Black","Classic Silver Metallic","Sedan",455,"below",-294,"Great Price","53 cty "," 52 hwy",0,1,27481,"Palo Alto"," CA","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio AM/FM ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 1-year trial"
"5YFS4RCE0LP037987","62783","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFS4RCE0LP037987/2020-toyota-corolla/",-7,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","2.0L Inline-4 Gas",29825,"Black","Blueprint","Sedan",398,"below",-91,"Great Price","31 cty "," 40 hwy",0,0,23995,"Merced"," CA","**BLUETOOTH / HANDS FREE ** ~ **CARFAX CERTIFED ONE OWNER** ~ **CARFAX CLEAN** ~ **DEALER SERVICED** ~ **LOCAL TRADE** ~ 18"" Machined Alloy Wheels ~ 4-Wheel Disc Brakes ~ 6 Speakers ~ ABS (4-wheel) ~ ABS brakes ~ AM/FM radio: SiriusXM ~ AUTOMATIC !! ~ Adaptive cruise control ~ Adaptive stop and go cruise control (semi-automatic) ~ Air Conditioning ~ Air filtration ~ Airbag deactivation (occupant sensing passenger) ~ Alloy wheels"
"JTDEPMAE9N3008882","N3008882P","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/JTDEPMAE9N3008882/2022-toyota-corolla/",-51,"Fleet Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",11506,"NA","Wind Chill Pearl","Sedan",359,NA,NA,"Great Price","30 cty "," 38 hwy",0,0,21654,"Manvel"," TX","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 1-year trial"
"5YFEPMAE2MP223154","3P223154","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE2MP223154/2021-toyota-corolla/",-16,"Rental Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",43788,"Black","Classic Silver Metallic","Sedan",352,"above",115,"Fair Price","30 cty "," 38 hwy",0,0,21238,"Catonsville"," MD","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ power windows ~ POWER WINDOWS ~ Remote keyless entry ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 1-year trial"
"5YFS4RCE8LP020287","P020287_CTX","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFS4RCE8LP020287/2020-toyota-corolla/",-14,"Personal Use","Clean",4,1,"Automatic","Gas","FWD","2.0L Inline-4 Gas",54462,"Black","Super White","Sedan",331,NA,NA,"Fair Price","31 cty "," 40 hwy",1,4,19995,"Woodinville"," WA","18'' Machined Alloy Wheels ~ Front Sport Seats ~ Premium Fabric Seat Trim ~ Radio: Audio AM/FM w/Navigation ~ 4-Wheel Disc Brakes ~ 6 Speakers ~ Air Conditioning ~ Electronic Stability Control ~ Front Bucket Seats ~ Front Center Armrest ~ Leather Shift Knob ~ Spoiler ~ Tachometer ~ ABS brakes ~ Alloy wheels ~ Automatic temperature control ~ Brake assist ~ Bumpers: body-color"
"2T1BURHEXKC233443","U3464C","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHEXKC233443/2019-toyota-corolla/",-14,"Rental Use","Clean",2,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",70533,"Black","Celestite Gray Metallic","Sedan",282,"below",-294,"Great Price","28 cty "," 36 hwy",0,2,16989,"Flagstaff"," AZ","6 Speakers ~ AM/FM radio ~ CD player ~ Radio data system ~ Radio: Entune Audio w/6.1"" Screen ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Speed-sensing steering ~ Traction control ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Front anti-roll bar"
"5YFEPMAE7MP207483",NA,"2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE7MP207483/2021-toyota-corolla/",-8,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",42382,"Black","Classic Silver Metallic","Sedan",348,"above",42,"Fair Price","30 cty "," 38 hwy",0,1,20997,"Oakland"," CA","BLACK, PREMIUM FABRIC SEAT TRIM ~ CLASSIC SILVER METALLIC ~ Back-Up Camera ~ Keyless Entry ~ MP3 Player ~ Satellite Radio ~ Telephone:Bluetooth Connection ~ Tire-Front:Tires - Front Performance ~ Tire-Rear:Tires - Rear Performance"
"5YFBURHE6HP598761","KP96633A","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFBURHE6HP598761/2017-toyota-corolla/",-13,"Rental Use","Clean",2,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",160776,"NA","Super White","Sedan",207,"below",-236,"Great Price","28 cty "," 36 hwy",0,2,12495,"Knoxville"," TN","Engine: 1.8L I-4 DOHC Dual VVT-i ~ Front-Wheel Drive ~ 390CCA Maintenance-Free Battery w/Run Down Protection ~ 80 Amp Alternator ~ Gas-Pressurized Shock Absorbers ~ Front And Rear Anti-Roll Bars ~ Electric Power-Assist Speed-Sensing Steering ~ 13.2 Gal. Fuel Tank ~ Strut Front Suspension w/Coil Springs ~ Torsion Beam Rear Suspension w/Coil Springs ~ Steel Spare Wheel ~ Compact Spare Tire Mounted Inside Under Cargo ~ Clearcoat Paint ~ Body-Colored Front Bumper ~ Body-Colored Rear Bumper ~ Black Side Windows Trim ~ Body-Colored Door Handles ~ Fixed Rear Window w/Defroster"
"2T1BURHE5JC014968","1954","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE5JC014968/2018-toyota-corolla/",-6,"Personal Use","Clean",3,1,"Automatic","Gas","FWD","1.8L Inline-4 Gas",43588,"NA","NA","Sedan",298,"below",-477,"Great Price","28 cty "," 35 hwy",1,1,17995,"Delta"," UT","Gas Engine Type ~ Regular Unleaded Fuel Type ~ 132 Horsepower ~ 6000 Horsepower RPM ~ 128 Torque ~ 4400 Torque RPM ~ 1.8 Engine Displacement ~ Inline Engine Configuration ~ 4 Cylinders ~ Variable Valvetrain ~ Double Overhead Valvetrain ~ 16 Number of Valves ~ 10.0 Compression Ratio ~ Sport Mode ~ 28 EPA City Fuel Economy ~ 35 EPA Highway Fuel Economy ~ 31 EPA Combined Fuel Economy ~ Automatic Transmission Type"
"JTDS4RCE1LJ019566","6X14736","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/JTDS4RCE1LJ019566/2020-toyota-corolla/",-75,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","2.0L Inline-4 Gas",34720,"Cream","Blue Crush Metallic","Sedan",323,"below",NA,"Excellent Price","31 cty "," 40 hwy",0,1,19499,"Minneapolis"," MN","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio AM/FM w/Navigation ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 3-year trial"
"5YFEPMAE4MP176998","MP176998","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE4MP176998/2021-toyota-corolla/",-22,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",103444,"Black","Super White","Sedan",308,"above",389,"High Price","30 cty "," 38 hwy",0,1,18599,"Winter Park"," FL","Lane Keeping Assist ~ Bluetooth Connection ~ Black ~  Premium Fabric Seat Trim ~ Super White ~ 50 State Emissions"
"5YFEPMAE7NP335224","NP09B961","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE7NP335224/2022-toyota-corolla/",-76,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",9793,"Cream","Blueprint","Sedan",374,"below",-766,"Excellent Price","30 cty "," 38 hwy",0,0,22565,"Daphne"," AL","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 1-year trial"
"5YFEPMAE3MP217377","217377","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFEPMAE3MP217377/2021-toyota-corolla/",-16,"Personal Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",45214,"Black","Classic Silver Metallic","Sedan",323,"above",83,"Fair Price","30 cty "," 38 hwy",NA,NA,19498,"Tampa"," FL","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 1-year trial"
"JTDEPRAE3LJ103444","P588","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/JTDEPRAE3LJ103444/2020-toyota-corolla/",-34,"Rental Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",60396,"Black","Celestite","Sedan",356,NA,NA,"High Price","30 cty "," 38 hwy",0,0,21500,"Killeen"," TX","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio AM/FM w/Navigation ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 3-year trial"
"JTDBL40E699091917","1103","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/JTDBL40E699091917/2009-toyota-corolla/",-34,"Personal Use","Clean",2,2,"Automatic","Gas","FWD","1.8L Inline-4 Gas",110126,"NA","Wind Chill Pearl","Sedan",149,NA,NA,"Fair Price","27 cty "," 35 hwy",2,2,8995,"Warrenton"," VA","Child Safety Door Locks ~ Power Door Locks ~ Vehicle Anti-Theft ~ ABS Brakes ~ Electronic Brake Assistance ~ Traction Control ~ Vehicle Stability Control System ~ Driver Airbag ~ Front Side Airbag ~ Passenger Airbag ~ Side Head Curtain Airbag ~ Trunk Anti-Trap Device ~ Keyless Entry ~ Air Conditioning ~ Cruise Control ~ Tachometer ~ Tilt Steering Column ~ Steering Wheel Mounted Controls"
"2T1BURHE8JC033756","U3974","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE8JC033756/2018-toyota-corolla/",-72,"Rental Use","Clean",3,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",45422,"Cream","Classic Silver Metallic","Sedan",262,"below",-652,"Excellent Price","28 cty "," 36 hwy",0,3,15800,"Glen Cove"," NY","1 12V DC Power Outlet ~ 13.2 Gal. Fuel Tank ~ 390CCA Maintenance-Free Battery w/Run Down Protection ~ 6 Speakers ~ 60-40 Folding Bench Front Facing Fold Forward Seatback Rear Seat ~ 80 Amp Alternator ~ ABS And Driveline Traction Control ~ ABS brakes ~ Active Cruise Control ~ Air Conditioning ~ Air Filtration ~ Airbag Occupancy Sensor ~ AM/FM radio ~ Analog Appearance ~ Auto High-beam Headlights ~ Automatic Equalizer ~ Automatic temperature control ~ Back-Up Camera"
"2T1BURHE9KC242232","242232","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHE9KC242232/2019-toyota-corolla/",-51,"Rental Use","Clean",3,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",83054,"Sand","Gray","Sedan",265,"below",-452,"Great Price","28 cty "," 36 hwy",0,3,15996,"West Palm Beach"," FL","ABS Brakes ~ Alloy Wheels ~ Child Safety Door Locks ~ Cruise Control ~ Driver Airbag ~ Driver Multi-Adjustable Power Seat ~ Front Heated Seat ~ Front Side Airbag ~ Passenger Airbag ~ Power Windows ~ Run Flat Tires ~ Side Head Curtain Airbag ~ Telescopic Steering Column ~ Vehicle Anti-Theft"
"JTDEPRAEXLJ085959","23751486","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/JTDEPRAEXLJ085959/2020-toyota-corolla/",-7,"Personal Use","Clean",2,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",40210,"Tan","Blueprint","Sedan",365,"above",255,"Fair Price","30 cty "," 38 hwy",0,2,21998,"Fort Myers"," FL","Rear View Camera ~ Auxiliary Audio Input ~ Overhead Airbags ~ Traction Control ~ Side Airbags ~ Air Conditioning ~ ABS Brakes ~ Power Locks ~ Power Mirrors ~ AM/FM Stereo ~ Rear Defroster ~ Power Windows ~ Cloth Seats ~ Automatic Transmission ~ Bluetooth Technology ~ Apple CarPlay ~ Lane Departure Warning ~ Automated Cruise Control"
"5YFBURHE2EP099970","A099970","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFBURHE2EP099970/2014-toyota-corolla/",-23,"Mixed Use","Clean",3,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",112469,"Ash","Super White","Sedan",215,"below",-86,"Great Price","29 cty "," 38 hwy",0,3,12995,"Tucson"," AZ","Engine: 1.8L I-4 DOHC Dual VVT-i ~ Front-Wheel Drive ~ 390CCA Maintenance-Free Battery w/Run Down Protection ~ 80 Amp Alternator ~ Gas-Pressurized Shock Absorbers ~ Front And Rear Anti-Roll Bars ~ Electric Power-Assist Speed-Sensing Steering ~ 13.2 Gal. Fuel Tank ~ Strut Front Suspension w/Coil Springs ~ Torsion Beam Rear Suspension w/Coil Springs ~ Steel Spare Wheel ~ Compact Spare Tire Mounted Inside Under Cargo ~ Clearcoat Paint ~ Body-Colored Front Bumper ~ Body-Colored Rear Bumper ~ Body-Colored Door Handles ~ Fixed Rear Window w/Defroster ~ Light Tinted Glass"
"JTDM4MCE2MJ077649","77649","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/JTDM4MCE2MJ077649/2021-toyota-corolla/",-55,"Rental Use","Clean",2,0,"Manual","Gas","FWD","2.0L Inline-4 Gas",24695,"Black","Celestite","Sedan",364,"below",-454,"Great Price","29 cty "," 36 hwy",0,2,21966,"Dumfries"," VA","Gas Engine Type ~ Regular Unleaded Fuel Type ~ 169 Horsepower ~ 6600 Horsepower RPM ~ 151 Torque ~ 4400 Torque RPM ~ 2.0 Engine Displacement ~ Inline Engine Configuration ~ 4 Cylinders ~ Variable Valvetrain ~ Double Overhead Valvetrain ~ 16 Number of Valves ~ 13.0 Compression Ratio ~ 29 EPA City Fuel Economy ~ 36 EPA Highway Fuel Economy ~ 32 EPA Combined Fuel Economy ~ Manual Transmission Type ~ 6 Gear Number"
"5YFEPRAE8LP107856","LP107856","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFEPRAE8LP107856/2020-toyota-corolla/",-64,"Rental Use","Clean",1,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",57750,"Black","Classic Silver Metallic","Sedan",309,"below",-782,"Excellent Price","30 cty "," 38 hwy",0,1,18624,"Memphis"," TN","Lane Keeping Assist ~ Bluetooth Connection ~ Black ~  Premium Fabric Seat Trim ~ Classic Silver Metallic ~ 50 State Emissions"
"5YFBURHE8FP304841","B304841","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFBURHE8FP304841/2015-toyota-corolla/",-33,"Fleet Use","Clean",3,1,"Automatic","Gas","FWD","1.8L Inline-4 Gas",91268,"NA","Black Sand Pearl","Sedan",199,"below",-913,"Excellent Price","29 cty "," 38 hwy",1,3,11985,"Duluth"," GA","ABS Brakes ~ Air Conditioning ~ Alloy Wheels ~ AM/FM Radio ~ Child Safety Door Locks ~ Cruise Control ~ Daytime Running Lights ~ Driver Airbag ~ Driver Multi-Adjustable Power Seat ~ Electronic Brake Assistance ~ First Aid Kit ~ Fog Lights ~ Front Side Airbag ~ Interval Wipers ~ Leather Steering Wheel ~ Navigation Aid ~ Passenger Airbag ~ Power Sunroof"
"5YFEPRAE4LP090618","2205170","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFEPRAE4LP090618/2020-toyota-corolla/",-55,"Fleet Use","Clean",2,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",62312,"Beige","Blueprint","Sedan",298,NA,NA,"Fair Price","30 cty "," 38 hwy",0,2,17989,"Windsor Locks"," CT","6 Speakers ~ AM/FM radio: SiriusXM ~ Radio data system ~ Radio: Audio AM/FM w/Navigation ~ Air Conditioning ~ Automatic temperature control ~ Rear window defroster ~ Power steering ~ Power windows ~ Remote keyless entry ~ Steering wheel mounted audio controls ~ Four wheel independent suspension ~ Traction control ~ 4-Wheel Disc Brakes ~ ABS brakes ~ Dual front impact airbags ~ Dual front side impact airbags ~ Emergency communication system: Safety Connect with 3-year trial"
"5YFBURHEXJP769615","23920843","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/5YFBURHEXJP769615/2018-toyota-corolla/",-1,"Fleet Use","Clean",2,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",40175,"Black","Black Sand Pearl","Sedan",331,NA,NA,"Fair Price","28 cty "," 36 hwy",0,2,19998,"Fort Lauderdale"," FL","Rear View Camera ~ Auxiliary Audio Input ~ Overhead Airbags ~ Traction Control ~ Side Airbags ~ Air Conditioning ~ ABS Brakes ~ Power Locks ~ Power Mirrors ~ AM/FM Stereo ~ Rear Defroster ~ CD Audio ~ Power Windows ~ Cloth Seats ~ Automatic Transmission ~ Automated Cruise Control ~ Bluetooth Technology ~ Entune"
"2T1BURHEXEC176357","T10567","2023-02-23","https://www.truecar.com//used-cars-for-sale/listing/2T1BURHEXEC176357/2014-toyota-corolla/",-79,"Fleet Use","Clean",4,0,"Automatic","Gas","FWD","1.8L Inline-4 Gas",93072,"NA","Gray","Sedan",224,"below",-138,"Great Price","29 cty "," 37 hwy",0,4,13500,"Tulsa"," OK","Air Conditioning ~  Power Windows ~  Power Locks ~  Power Steering ~  Tilt Wheel ~  AM/FM CD/MP3 ~  Satellite ~  Immobilizer ~  Keyless Entry ~  Daytime Running Lights ~  Dual Front Airbags ~  Side Airbags ~  Head Airbags ~  Rear Head Airbags ~  Active Seatbelts ~  All Wheel ABS"
